% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=719647, Wed Dec  9 23:34:50 2020
1 9 0.4903744041153797 1.0000416675347343 1.0 1.0 1.0000083333680556 1.0000166668055563 1.0000250003125026 1.0000333338888951 1.0000416675347343
1 28 0.5645097652691289 1.0000416675347343 1.0 1.0 1.0000083333680556 1.0000166668055563 1.0000250003125026 1.0000333338888951 1.0000416675347343
2 46 0.7342938669943281 1.2103752600984117 0.8819312123329697 0.8819312123329697 0.9086757768132501 0.9675195625732692 1.0348533735283545 1.0864665724836768 1.2103752600984117
3 64 0.9609856525234526 1.379416947587757 0.7757452782522646 0.7757452782522646 0.8557363790248852 1.000441320911967 1.0165589642440516 1.1620373866534948 1.379416947587757
4 82 1.1045511828678993 1.3320252081713446 0.8202660508028415 0.8202660508028415 0.8514748163392237 0.9670423471087972 1.0639413229410577 1.1492507822096591 1.3320252081713446
5 100 1.4790597666963168 1.4080204863620924 0.7604313971150081 0.7604313971150081 0.8360600560048659 0.913646553055333 1.005545457866863 1.088288379216929 1.4080204863620924
6 118 1.4571326567165654 1.5255274589431655 0.7138581276084977 0.7138581276084977 0.7575989515578421 0.9572129338591892 0.981394964017585 1.1047318813131628 1.5255274589431655
7 136 1.3939396715707295 1.5611729525843034 0.6856828662658446 0.6856828662658446 0.735242417179341 0.8593225788189893 1.034371214964712 1.0581132407722293 1.5611729525843034
8 154 1.2792655098981458 1.535792792378052 0.6409059569781008 0.6409059569781008 0.65455758079079 0.8643957387870317 0.9672709016669191 1.1388195463996513 1.535792792378052
9 172 1.2597915488617137 1.4968111184909305 0.6190366830394171 0.6190366830394171 0.6599759576052551 0.8354600545963043 0.9807084449144015 1.1604553135477753 1.4968111184909305
10 190 1.1748666559309735 1.541873101450285 0.5667441493589672 0.5667441493589672 0.6589034449505023 0.782165184084014 1.0075028742178576 1.1980999907281524 1.541873101450285
11 208 1.0605824700506825 1.4845096520527312 0.5459565503920565 0.5459565503920565 0.6399741502437263 0.8304862047038307 0.9997292930708525 1.1250523540516995 1.4845096520527312
12 226 1.0673575459662494 1.4943790967072463 0.5082115407305406 0.5082115407305406 0.5880725172410898 0.844714749045845 0.9734957921017203 1.129489686593341 1.4943790967072463
13 244 1.1075536397667511 1.637857842482856 0.47410284733121866 0.47410284733121866 0.539101205806654 0.8087114160121923 0.9753639490056601 1.1894083052395976 1.637857842482856
14 262 1.0024668294513 1.6073501731499427 0.4448225270799531 0.4448225270799531 0.5283926217365273 0.8159630372855268 1.014522665472308 1.1769433973471422 1.6073501731499427
15 280 0.8809394384359447 1.6675100264737344 0.42307890619050437 0.42307890619050437 0.5382258810103973 0.7794735359363548 1.0813120974732602 1.1062249350621212 1.6675100264737344
16 298 0.738156498301596 1.781564915735417 0.38515786163729127 0.38515786163729127 0.5318682192473696 0.720958710245947 1.0226870312407774 1.130123946193479 1.781564915735417
