% # columns="iteration, evaluation, void, void, void, xmean", seed=719647, Wed Dec  9 23:34:50 2020, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 9 0 0 0 -0.046606635239335045 -0.277230732201733 -0.18880452400657463 0.13170754709656812 -0.34322741232547904 -0.6332473117350882
1 28 0 0 0 0.1936872481544163 -0.1013376871864307 -0.3665290651749147 0.2445736238468765 0.20350050258871547 0.579057338277601
2 46 0 0 0 0.2798474130820244 -0.2224620525418475 -0.6539699958591357 0.578133597808043 0.7368148449649045 1.1074199673595597
3 64 0 0 0 0.026274908621589432 0.023841461000935454 -0.7328775272024872 1.1346780204784837 1.2171039887113047 1.811524595293906
4 82 0 0 0 -0.286889970501461 -0.11634580103202366 -0.9601916870544308 1.3605985429887446 1.5061938768192846 2.4167830329532483
5 100 0 0 0 -0.734384642981959 -0.6752577181989595 -1.5315950166803685 2.0134511905213923 2.9768129039755835 3.1250193779881195
6 118 0 0 0 -0.4645055511472376 -0.33399656473380757 -1.7812989220518933 2.539659870440352 2.1814949399206536 3.6250040109156183
7 136 0 0 0 -0.6532965280799409 -0.9238353027062246 -1.6594570510203117 2.7702798108984616 2.89548256714158 2.5809952971888555
8 154 0 0 0 -0.5193139871353842 -1.180374501540378 -2.1872510780649916 3.0098328673541133 2.885452262631912 3.914228172591313
9 172 0 0 0 -0.38274727260294045 -1.4716487451339109 -2.5029390187069205 3.5111894612404204 3.7556766708593314 4.017352477445675
10 190 0 0 0 -0.7119943827072256 -0.6328183675303711 -2.605437213345987 3.775275578411053 3.1198542820697046 3.88695419990208
11 208 0 0 0 -1.0185892039148756 -0.5512671601241461 -2.3745192505935173 3.4702535834800194 3.017997941342344 4.1014979015292825
12 226 0 0 0 -0.07979959349459442 -0.7871010163289515 -1.8174825552037954 2.547165677799316 3.4807849995495794 3.8392982130547058
13 244 0 0 0 -1.43648344070091 -1.0499628517010995 -2.7642702604150515 2.774360719937028 3.2503388014934225 3.4334085711712468
14 262 0 0 0 -0.7686767018006961 -0.6281737797189033 -1.9155881155199466 2.6703449806723785 3.2156148714802626 2.9817451866439146
15 280 0 0 0 -0.41145019500951324 -0.6593734623139279 -1.363002248150532 2.5560968700323947 3.2423488800721976 2.9584687541747
16 298 0 0 0 -0.5212935394716355 -0.8484143615053236 -1.876444267856253 2.514717220676671 3.4764921392827 3.268360944593432
17 316 0 0 0 -1.3491933905448892 -1.0997813845145574 -2.673724275558764 2.674214219091794 3.315574285852973 4.04948052712062
18 334 0 0 0 -2.1061587630408884 -1.5904148340454667 -3.5744560628757465 3.0733373132718036 3.573787961214195 4.545088945215246
19 352 0 0 0 -2.364118714433977 -1.788677585143121 -2.872273156024347 3.5756955440613534 3.255499377329758 4.970699080719171
20 370 0 0 0 -3.0801022339716475 -2.325940206835058 -4.297955455782867 4.188603181778033 3.709602461869358 5.907517149044566
21 388 0 0 0 -3.829392310007749 -2.813814967761437 -5.195952024474747 4.5338365060644525 4.117613056176714 6.949385848294232
22 406 0 0 0 -4.734721454485724 -3.4613669079598894 -6.742814722851198 4.94795470789329 4.560636837383843 7.712498237459244
23 424 0 0 0 -4.598599547505682 -3.449448791212514 -7.06522919696739 5.3493532488023945 5.194101621956803 7.6890272575979575
24 442 0 0 0 -5.021080104163541 -3.4516900131273967 -7.37236795062155 5.037274304254482 4.725341518736266 7.831531155960583
25 460 0 0 0 -5.752846474594999 -3.979328903188272 -7.120227478657203 5.350442347139861 4.581770991088266 6.951871381005815
26 478 0 0 0 -5.830379712899193 -4.116550574515464 -6.623996408348113 4.807960009303645 4.3714625828798495 5.876537178139604
27 496 0 0 0 -6.703462499679442 -4.513974919184469 -7.311133133792815 5.431956248708159 4.66226496737069 6.225281601300979
28 514 0 0 0 -5.456129303353191 -4.550337692781459 -6.534173207138294 5.742499331636738 5.1272719453753055 6.2597017480001655
29 532 0 0 0 -6.798050456139387 -5.227862974566011 -7.2856649982738535 5.843951191441614 5.0973879619815 6.083155682267296
30 550 0 0 0 -6.160135053274256 -4.7751781849911445 -6.268157867469904 4.924358349964545 4.942819714784273 5.05391488196955
31 568 0 0 0 -5.23715993571396 -4.565175065765528 -5.11839379022061 4.884770590393796 4.88711342510896 4.69721346842145
32 586 0 0 0 -5.165723039964633 -4.4901197021648525 -5.8013858940380105 4.586682423179736 4.956729287233438 5.37093920060171
33 604 0 0 0 -4.892490710268391 -4.928127014455457 -5.868315820557669 4.889485345505533 5.199108793238264 5.720269546836736
34 622 0 0 0 -6.214098069065868 -5.499500870459459 -7.926615640418517 5.36443836267306 5.456875688175266 6.392878209293693
35 640 0 0 0 -5.9857315833875475 -5.994558569866972 -8.314390190342351 5.655260037418061 5.9885893192012825 7.062241300095387
36 658 0 0 0 -5.169105326791539 -5.80720071393975 -7.638802215230196 5.490715655637154 6.042010400085825 6.6948045646819985
37 676 0 0 0 -4.870063493781617 -5.074559834274957 -7.624732894379487 5.170524622452537 5.699324215296003 6.973870147837647
38 694 0 0 0 -4.969413567412717 -5.021158157010058 -7.673681027105281 5.323044229140411 5.4389159981599215 6.941178152354391
39 712 0 0 0 -4.931834250159719 -4.840576795937662 -8.528429902662324 5.195412679154216 5.599746771919987 7.663679792614715
40 730 0 0 0 -6.071445516119722 -4.944699577217275 -8.799449386528586 5.546146338980486 5.874153333538577 7.621391750457167
41 748 0 0 0 -6.211382932945159 -4.723606008245922 -9.097635494686429 5.364097030401334 5.594454980907617 7.788426045674201
42 766 0 0 0 -5.767725641345781 -4.5414268401712246 -9.461021136826169 5.155662429022557 5.416626742440825 7.88750109779569
43 784 0 0 0 -5.015176526320512 -4.5017668543792775 -8.240163273274053 5.119789441267194 5.525871478886657 7.319181282248336
