% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=719647, Wed Dec  9 23:34:50 2020, <python>{}</python>
1 9 0.4903744041153797 1.0000416675347343 999 9.9900000000000000e+02 999 999   
1 28 0.5645097652691289 1.0000416675347343 255 2.5500000000000000e+02 999 999   
2 46 0.7342938669943281 1.3724145865034192 105 1.0500000000000000e+02 327 999   
3 64 0.9609856525234526 1.7781828472041106 105 1.0800000000000000e+02 272 999   
4 82 1.1045511828678993 1.6238941095606907 91 9.1000000000000000e+01 132 207   
5 100 1.4790597666963168 1.8516075108207857 91 1.0200000000000000e+02 166 999   
6 118 1.4571326567165654 2.1370177069410814 81 8.1000000000000000e+01 106 277   
7 136 1.3939396715707295 2.276814879575866 81 8.4000000000000000e+01 108 177   
8 154 1.2792655098981458 2.3962841594098787 81 9.8000000000000000e+01 109 239   
9 172 1.2597915488617137 2.417968368436126 81 9.5000000000000000e+01 103 253   
10 190 1.1748666559309735 2.72058053566899 81 8.3000000000000000e+01 103 147   
11 208 1.0605824700506825 2.719098527138636 81 8.8000000000000000e+01 106 196   
12 226 1.0673575459662494 2.9404666697633743 77 7.7000000000000000e+01 103 109   
13 244 1.1075536397667511 3.454646711578622 77 9.7000000000000000e+01 107 154   
14 262 1.0024668294513 3.6134639666327755 77 8.0000000000000000e+01 103 181   
15 280 0.8809394384359447 3.9413688606892787 77 8.0000000000000000e+01 104 193   
16 298 0.738156498301596 4.6255447264195855 77 8.4000000000000000e+01 103 117   
17 316 0.8989486643980277 4.663138143055905 77 9.9000000000000000e+01 103 142   
18 334 1.022966050348232 5.152603091354431 77 9.8000000000000000e+01 102 136   
19 352 1.3725589573900838 5.661407335111204 77 7.8000000000000000e+01 100 110   
20 370 1.3967177422215058 6.191179639504244 77 9.8000000000000000e+01 101 117   
21 388 1.4123938779660898 6.394190230171751 77 8.2000000000000000e+01 99 132   
22 406 1.4211398906107415 7.247444492698707 77 9.8000000000000000e+01 101 140   
23 424 1.4484619216288257 7.92454219279028 77 9.7000000000000000e+01 100 111   
24 442 1.2339079871974623 7.158427762881559 77 9.6000000000000000e+01 100 126   
25 460 1.3480799685482112 6.237155128770128 77 9.5000000000000000e+01 98 103   
26 478 1.4781208837670101 6.0361425467627585 77 9.6000000000000000e+01 99 159   
27 496 1.4251674082287473 5.911253709101269 77 9.7000000000000000e+01 99 175   
28 514 1.4292479824832205 5.553160385798606 77 9.7000000000000000e+01 99 102   
29 532 1.340404547880508 5.410966745068162 77 9.7000000000000000e+01 98 101   
30 550 1.3909997241424252 5.92837230983315 77 9.6000000000000000e+01 99 171   
31 568 1.331250792583634 5.819110966948448 77 9.6000000000000000e+01 98 164   
32 586 1.2681058632504785 6.862029154994381 77 9.6000000000000000e+01 98 166   
33 604 1.2492226063342684 7.367296415564085 77 9.6000000000000000e+01 99 102   
34 622 1.361371146953913 7.967430944674751 77 9.7000000000000000e+01 99 102   
35 640 1.4174675138864283 8.268695718179792 77 9.6000000000000000e+01 99 165   
36 658 1.3326403687289314 7.898872034573818 77 9.5000000000000000e+01 98 102   
37 676 1.2659341954215981 8.22124212609922 77 9.6000000000000000e+01 99 102   
38 694 1.1709553153736645 9.007476244959884 77 9.5000000000000000e+01 99 101   
39 712 1.196543885916716 8.975689878494693 77 9.6000000000000000e+01 98 102   
40 730 1.4742160749630746 8.940376850384009 77 9.5000000000000000e+01 98 102   
41 748 1.4354766081509764 8.24917834187137 77 9.5000000000000000e+01 98 101   
42 766 1.2998482455924663 8.31215221310827 77 9.6000000000000000e+01 100 102   
43 784 1.1209132971044393 8.478920486199106 77 9.7000000000000000e+01 101 102   
44 802 1.1222971474780523 9.83684969455215 77 9.6000000000000000e+01 99 102   
45 820 1.2030828311705737 10.251024941404902 77 9.6000000000000000e+01 99 102   
46 838 1.2242422582133705 10.267247167990002 77 9.7000000000000000e+01 99 102   
47 856 1.1064399545566965 9.327496297676955 77 9.5000000000000000e+01 98 102   
48 874 1.236018979149442 9.187703230353502 77 9.6000000000000000e+01 98 102   
49 892 1.299800022796401 8.638635605686162 77 9.6000000000000000e+01 99 102   
50 910 1.3939161600224332 9.758882759420132 77 9.7000000000000000e+01 99 102   
51 928 1.5405369981415697 11.322006446897285 77 9.7000000000000000e+01 99 103   
52 946 1.3176716032714442 11.550299843019692 77 9.6000000000000000e+01 98 102   
53 964 1.3545368122278776 13.72895817886151 77 9.6000000000000000e+01 99 101   
54 982 1.3321491136821857 13.117506040309506 77 9.6000000000000000e+01 98 102   
55 1000 1.3581089372137816 14.33389666308568 77 9.5000000000000000e+01 98 102   
56 1018 1.4561945215222731 13.825622557075441 77 9.6000000000000000e+01 98 102   
57 1036 1.5703386877273087 12.689232628228636 77 9.6000000000000000e+01 99 102   
58 1054 1.5598627437426238 13.377578841120057 77 9.6000000000000000e+01 99 102   
59 1072 1.6089781004731325 13.696344600544952 77 9.5000000000000000e+01 100 102   
60 1090 1.7284276184552103 15.340705932766214 77 9.6000000000000000e+01 98 100   
61 1108 1.7697044804985105 15.818505284630719 77 9.6000000000000000e+01 99 102   
62 1126 1.4395918219265036 16.67292104114112 77 9.6000000000000000e+01 99 102   
63 1144 1.4339199393251056 15.87426495762998 77 9.6000000000000000e+01 99 102   
64 1162 1.3368161242146503 15.88616050669013 77 9.6000000000000000e+01 99 102   
65 1180 1.4012431951376974 15.767864984814528 77 9.5000000000000000e+01 98 102   
66 1198 1.526452398743676 15.27149781384585 77 9.6000000000000000e+01 99 101   
