% # columns="iter, evals, sigma, 0, fitness, xbest" seed=719647, Wed Dec  9 23:34:50 2020, <python>{}</python>
1 9 0.4903744041153797 0 999 -0.6525896932271109 -0.6696139745293455 -0.3071090092293825 0.0931883010986086 -0.20526243348810952 -1.2468418519708944
1 28 0.5645097652691289 0 255 0.2712486483588377 -0.34748903161564304 -0.514780960584498 0.953287991958183 0.3870755023857054 0.7754477763386278
2 46 0.7342938669943281 0 105 -0.4114185867065786 -0.4469977562818973 -1.440405732444193 1.031852672902058 0.8847030923809364 1.2987955181972137
3 64 0.9609856525234526 0 108 -0.7676754550566738 -0.45696034003586194 -1.0806140582552064 0.5279231698795087 1.5073275065486567 2.7151889323013814
4 82 1.1045511828678993 0 91 0.4022901602030249 0.975404586853218 -0.20298937408664908 1.6077958704547903 1.1967307456096121 2.0323673196685355
5 100 1.4790597666963168 0 102 -0.9842018238280352 -0.9966755827219689 -2.5564272519776634 1.4394893418741939 3.6804862096826856 3.4177716882367823
6 118 1.4571326567165654 0 81 1.1106614647899629 1.6378905913129782 -0.3230186624122009 1.3579929535720447 0.6087810876060575 2.680229496732481
7 136 1.3939396715707295 0 84 0.721759296742891 1.1143457681372158 -0.7150102703347219 3.21360725111038 1.6108476870992954 2.205111331933435
8 154 1.2792655098981458 0 98 1.2054041182341373 0.052554535621713194 -3.3648943094195105 3.001562424448812 2.4369856811956105 3.957638016213231
9 172 1.2597915488617137 0 95 1.8623767660526027 -0.6445210368209576 -1.3486777596856423 2.495460043154488 3.3114949410229193 3.5765909817928865
10 190 1.1748666559309735 0 83 0.8860054565238511 0.2898032756271014 0.03057177568060432 4.118436234826683 2.5960121384420543 3.300660948080592
11 208 1.0605824700506825 0 88 0.30055355236136083 -0.06857426308336678 -0.8928857204547369 2.2091298071306285 3.6160627617049794 3.6748235625367407
12 226 1.0673575459662494 0 77 0.3684504337408474 -1.4777184343805527 -1.1803013279079808 2.5684146949516657 4.716954086125933 3.9028869399001103
13 244 1.1075536397667511 0 97 -1.9013915282685523 -1.3089737012202922 -3.4788079764520106 3.3768164030897343 2.682590991084662 3.897583984981735
14 262 1.0024668294513 0 80 0.3246148801691575 1.338500090154344 -0.19215428225380737 2.0543611721320314 1.9323168567543356 2.7201172504413798
15 280 0.8809394384359447 0 80 1.7127440464101877 -0.312677937348943 0.9643723793711838 2.0920779725926155 3.7339145590552567 2.2343231091404863
16 298 0.738156498301596 0 84 0.027285051514353897 -0.2977291693358842 -0.872694042240113 1.4438313129223082 3.604858962265857 2.952654289060532
17 316 0.8989486643980277 0 99 -1.6068237153421632 -0.8424929447798835 -2.298260647740163 2.3674232048009545 2.9183419757879983 3.9418921022638687
18 334 1.022966050348232 0 98 -3.3380962327900554 -1.6354948786466879 -4.124755985568289 2.222005942601715 3.4323174901039417 3.715262669280298
19 352 1.3725589573900838 0 78 0.08083021816951064 -0.32966840975990097 -0.08219491187595507 2.440078182426062 2.2746642120821625 3.6913801613363186
20 370 1.3967177422215058 0 98 -3.3871528452237447 -2.17726670482979 -5.428385399693311 4.117705291720395 3.0774436857369625 6.621861892757124
21 388 1.4123938779660898 0 82 -0.3234242246088659 -1.1661987641910314 -2.5836827716946704 3.3805591368377006 3.4502603616717624 6.190270350713206
22 406 1.4211398906107415 0 98 -8.968449611512412 -5.73580901787615 -10.564941407440376 6.549439549823436 5.574731980768233 9.67890602043191
23 424 1.4484619216288257 0 97 -4.747294626067191 -2.543687090544852 -8.248145994861318 6.142706397551941 5.488643393246199 8.48136373408626
24 442 1.2339079871974623 0 96 -4.679816159032393 -2.556868120850188 -7.325573690954202 3.946424919958578 5.041606820411248 6.821604997736595
25 460 1.3480799685482112 0 95 -3.8765843233670374 -3.744628599116446 -4.857354846264249 4.813226469203419 4.158014862236437 4.596313156941854
26 478 1.4781208837670101 0 96 -5.8498150037910674 -4.350299955218011 -6.884465752741989 4.336513481684849 4.64740314579104 4.989645563141398
27 496 1.4251674082287473 0 97 -8.230002108342802 -5.784632167809825 -8.792913769088555 6.001504039108434 5.878467868088816 7.406028945281578
28 514 1.4292479824832205 0 97 -4.62804877680459 -5.038892091432687 -6.787563395117513 6.412933119271135 6.639292431028128 7.236372448332526
29 532 1.340404547880508 0 97 -6.335717392082727 -3.460299895916159 -6.076803982270489 4.367234140918679 4.7743083748401 4.618398376874412
30 550 1.3909997241424252 0 96 -5.959462710104893 -4.4449738993831005 -5.246436637366445 4.874280660577044 4.415450874669093 4.021242139749468
31 568 1.331250792583634 0 96 -4.871106968635488 -3.7861265947063134 -2.094019075956088 4.352199646369396 3.831693345865087 3.0124043301064205
32 586 1.2681058632504785 0 96 -4.9751777637811685 -3.8595107112420672 -6.28468484754923 3.8378036284777526 4.655806955282853 6.097694320179246
33 604 1.2492226063342684 0 96 -5.290470938610203 -5.2773438459466115 -6.784117052478811 4.244778719314095 5.576637551681256 6.122729844331352
34 622 1.361371146953913 0 97 -5.066453588438545 -5.161360598246674 -7.244244423891033 5.6529933200379014 5.718086374896777 6.5870641039974025
35 640 1.4174675138864283 0 96 -7.166239545846225 -6.475346236122749 -9.124327006145798 5.728293628046654 5.710877344603691 7.354709735040361
36 658 1.3326403687289314 0 95 -4.216283387098847 -5.634203981207177 -6.450580658455791 5.035980272547907 5.829091875928705 5.481581347425263
37 676 1.2659341954215981 0 96 -2.995628023188105 -3.978851075354846 -6.184744133283052 5.159031609538756 5.383217258129584 6.685180380963755
38 694 1.1709553153736645 0 95 -4.983761161203041 -4.137240740830146 -6.135173611844465 5.206691187558998 5.2998071387449315 6.449095535053546
39 712 1.196543885916716 0 96 -4.754792786325657 -4.784229497312379 -9.559207824903323 4.95448631547718 5.545088386597169 7.624043816748414
40 730 1.4742160749630746 0 95 -6.538229975801619 -4.94343687766207 -7.901276617095164 5.304042121446761 5.8399061628543 6.431183465212037
41 748 1.4354766081509764 0 95 -5.913775642137403 -4.471012102418808 -8.802062764117986 5.645933253981529 5.593321095832054 7.424491116700957
42 766 1.2998482455924663 0 96 -6.276580036421124 -4.283560316367549 -8.505869976798536 4.93996466759008 4.9166077004981545 6.4225251725838906
43 784 1.1209132971044393 0 97 -5.749883160564993 -5.473411201537373 -11.66009526010565 6.336801517266178 5.906440195998179 9.91490259140026
44 802 1.1222971474780523 0 96 -6.070785354869073 -5.153749749882458 -7.974448342600842 5.603904065480088 5.20090511153045 6.504008086309234
45 820 1.2030828311705737 0 96 -4.703447001001415 -5.20211575223816 -7.998226796149019 5.8841897943695045 6.02521466220832 7.0259829674081775
46 838 1.2242422582133705 0 97 -3.616636188027302 -4.146663945886532 -8.213217336969164 4.94662954772311 5.047167157686099 7.6114411351984765
47 856 1.1064399545566965 0 95 -6.898326581992128 -5.461956481376976 -9.422668853637322 5.8914207421868 5.903487091639552 7.803197373169107
48 874 1.236018979149442 0 96 -4.37016632648636 -4.825190057593842 -8.352725415725013 5.511821567874972 5.086442055405878 8.17741955940851
