% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=719647, Wed Dec  9 23:34:50 2020
1 9 -0.06004609059337428 -0.013402529924721782 0.06782062397729113 0.09781087796772667 0.8990586233189664 0.9384519005517894 1.0006867468347869 1.0179867225425105 1.0473063797824789 1.084656644514672
1 28 -0.18198189144611418 -0.04070358666157843 0.08182221709723997 0.13803445029345568 0.875062775293808 0.8921674219856888 0.9644336767504391 1.0236588644402578 1.0699554896853545 1.1469472058195151
2 46 -0.24706106586474808 -0.15802113831140285 0.15235356502458253 0.23312800718979867 0.875062775293808 0.8921674219856888 0.9644336767504391 1.0236588644402578 1.0699554896853545 1.1469472058195151
3 64 -0.21710423366225728 -0.09381467509466629 0.09474032512967553 0.22923855740207966 0.875062775293808 0.8921674219856888 0.9644336767504391 1.0236588644402578 1.0699554896853545 1.1469472058195151
4 82 -0.21120288636893095 -0.10169951499169863 0.17655640163266978 0.3166203134065445 0.875062775293808 0.8921674219856888 0.9644336767504391 1.0236588644402578 1.0699554896853545 1.1469472058195151
5 100 -0.3575610204887111 -0.15127151173680492 0.18877247392462615 0.3431572517362156 0.875062775293808 0.8921674219856888 0.9644336767504391 1.0236588644402578 1.0699554896853545 1.1469472058195151
6 118 -0.4454513901552012 -0.23801314406809676 0.20167177050643986 0.3883487010920748 0.875062775293808 0.8921674219856888 0.9644336767504391 1.0236588644402578 1.0699554896853545 1.1469472058195151
7 136 -0.5167583337410779 -0.22948558621929285 0.23766737231981172 0.38245790236977384 0.6219750825851867 0.6885943180256167 0.8776687844367427 0.9596895878109974 1.0886133771795061 1.504193862746523
8 154 -0.4861209580215989 -0.2229527315029977 0.21999061294167396 0.44920551506294376 0.6219750825851867 0.6885943180256167 0.8776687844367427 0.9596895878109974 1.0886133771795061 1.504193862746523
9 172 -0.5492035467290819 -0.2711008327806562 0.21279237460510786 0.484660179795392 0.6219750825851867 0.6885943180256167 0.8776687844367427 0.9596895878109974 1.0886133771795061 1.504193862746523
10 190 -0.5976223144353101 -0.227479176381489 0.22291412383534215 0.43109006585719184 0.6219750825851867 0.6885943180256167 0.8776687844367427 0.9596895878109974 1.0886133771795061 1.504193862746523
11 208 -0.6508087268482087 -0.29171081394794857 0.18119187786789284 0.49584463235090237 0.6219750825851867 0.6885943180256167 0.8776687844367427 0.9596895878109974 1.0886133771795061 1.504193862746523
12 226 -0.6783364427066605 -0.37658403587795836 0.2138544059193072 0.5107838579603269 0.6219750825851867 0.6885943180256167 0.8776687844367427 0.9596895878109974 1.0886133771795061 1.504193862746523
13 244 -0.6799907061875234 -0.323045794605742 0.20859777805390917 0.5028566010639938 0.49548328591354074 0.5163680844811903 0.7474426691259083 1.011241014847802 1.2641460470402526 1.5193801870241614
14 262 -0.678979136239424 -0.39836821926597077 0.23955562195098107 0.49838778370400977 0.49548328591354074 0.5163680844811903 0.7474426691259083 1.011241014847802 1.2641460470402526 1.5193801870241614
15 280 -0.6813150877564325 -0.4283109369717659 0.28389420735519055 0.5952695359038942 0.49548328591354074 0.5163680844811903 0.7474426691259083 1.011241014847802 1.2641460470402526 1.5193801870241614
16 298 -0.6892110359436585 -0.5245600435441587 0.2806361929480595 0.6394825124945918 0.49548328591354074 0.5163680844811903 0.7474426691259083 1.011241014847802 1.2641460470402526 1.5193801870241614
